factor,case_id,suite,task_id,init_state_id,rollout_seed,source_file__frozen_factor_ridge,source_file__max_value,source_run__frozen_factor_ridge,source_run__max_value,task_description__frozen_factor_ridge,task_description__max_value,pair_id__frozen_factor_ridge,pair_id__max_value,rollout_id__frozen_factor_ridge,rollout_id__max_value,success__frozen_factor_ridge,success__max_value,final_t__frozen_factor_ridge,final_t__max_value,num_queries__frozen_factor_ridge,num_queries__max_value,selected_not_max_value_rate__frozen_factor_ridge,selected_not_max_value_rate__max_value,mean_value_sacrifice__frozen_factor_ridge,mean_value_sacrifice__max_value,model_payload_sha256__frozen_factor_ridge,model_payload_sha256__max_value,candidate_count_min__frozen_factor_ridge,candidate_count_min__max_value,candidate_count_max__frozen_factor_ridge,candidate_count_max__max_value,failure_type__frozen_factor_ridge,failure_type__max_value,target_drop__frozen_factor_ridge,target_drop__max_value,official_safety_violation__frozen_factor_ridge,official_safety_violation__max_value,pair_complete,success_delta,discordance,independent_group
Environment,frozen_closed_loop__Environment,libero_object_env,7,7,5220485,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0,pick up the milk and place it in the basket,pick up the milk and place it in the basket,2,2,5,5,False,False,280,280,18,18,1.0,0.0,0.0013240426778793335,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,wrong_object_interaction_candidate,wrong_object_interaction_candidate,False,False,False,False,True,0.0,same_outcome,Environment|frozen_closed_loop__Environment|libero_object_env|7|7
Environment,frozen_closed_loop__Environment,libero_object_env,7,7,5220582,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0,pick up the milk and place it in the basket,pick up the milk and place it in the basket,2,2,6,6,False,False,280,280,18,18,0.7777777777777778,0.0,0.0007998247941335043,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,wrong_object_interaction_candidate,wrong_object_interaction_candidate,False,False,False,False,True,0.0,same_outcome,Environment|frozen_closed_loop__Environment|libero_object_env|7|7
Environment,frozen_closed_loop__Environment,libero_object_env,7,7,5220679,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0,pick up the milk and place it in the basket,pick up the milk and place it in the basket,2,2,7,7,False,False,280,280,18,18,0.8333333333333334,0.0,0.001879644062783983,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,wrong_object_interaction_candidate,wrong_object_interaction_candidate,False,False,False,False,True,0.0,same_outcome,Environment|frozen_closed_loop__Environment|libero_object_env|7|7
Environment,frozen_closed_loop__Environment,libero_object_env,7,8,5230000,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0,pick up the milk and place it in the basket,pick up the milk and place it in the basket,3,3,0,0,False,False,280,280,18,18,0.7222222222222222,0.0,0.010603389806217618,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,wrong_object_interaction_candidate,wrong_object_interaction_candidate,False,False,False,False,True,0.0,same_outcome,Environment|frozen_closed_loop__Environment|libero_object_env|7|8
Environment,frozen_closed_loop__Environment,libero_object_env,7,8,5230097,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0,pick up the milk and place it in the basket,pick up the milk and place it in the basket,3,3,1,1,False,False,280,280,18,18,0.8888888888888888,0.0,0.04219575060738458,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,wrong_object_interaction_candidate,wrong_object_interaction_candidate,False,False,False,False,True,0.0,same_outcome,Environment|frozen_closed_loop__Environment|libero_object_env|7|8
Environment,frozen_closed_loop__Environment,libero_object_env,7,8,5230194,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0,pick up the milk and place it in the basket,pick up the milk and place it in the basket,3,3,2,2,False,False,280,280,18,18,0.8333333333333334,0.0,0.0013577838738759358,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,wrong_object_interaction_candidate,wrong_object_interaction_candidate,False,False,False,False,True,0.0,same_outcome,Environment|frozen_closed_loop__Environment|libero_object_env|7|8
Environment,frozen_closed_loop__Environment,libero_object_env,7,8,5230291,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0,pick up the milk and place it in the basket,pick up the milk and place it in the basket,3,3,3,3,False,False,280,280,18,18,0.6666666666666666,0.0,0.009065916140874227,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,wrong_object_interaction_candidate,wrong_object_interaction_candidate,False,False,False,False,True,0.0,same_outcome,Environment|frozen_closed_loop__Environment|libero_object_env|7|8
Environment,frozen_closed_loop__Environment,libero_object_env,7,8,5230388,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0,pick up the milk and place it in the basket,pick up the milk and place it in the basket,3,3,4,4,False,False,280,280,18,18,0.8888888888888888,0.0,0.007588934567239549,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,wrong_object_interaction_candidate,wrong_object_interaction_candidate,False,False,False,False,True,0.0,same_outcome,Environment|frozen_closed_loop__Environment|libero_object_env|7|8
Environment,frozen_closed_loop__Environment,libero_object_env,7,8,5230485,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0,pick up the milk and place it in the basket,pick up the milk and place it in the basket,3,3,5,5,False,False,280,280,18,18,0.6666666666666666,0.0,0.0068267567290200126,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,wrong_object_interaction_candidate,wrong_object_interaction_candidate,False,False,False,False,True,0.0,same_outcome,Environment|frozen_closed_loop__Environment|libero_object_env|7|8
Environment,frozen_closed_loop__Environment,libero_object_env,7,8,5230582,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0,pick up the milk and place it in the basket,pick up the milk and place it in the basket,3,3,6,6,False,False,280,280,18,18,0.6111111111111112,0.0,0.007837333612971835,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,wrong_object_interaction_candidate,wrong_object_interaction_candidate,False,False,False,False,True,0.0,same_outcome,Environment|frozen_closed_loop__Environment|libero_object_env|7|8
Environment,frozen_closed_loop__Environment,libero_object_env,7,8,5230679,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0,pick up the milk and place it in the basket,pick up the milk and place it in the basket,3,3,7,7,False,False,280,280,18,18,0.6666666666666666,0.0,0.0020165774557325575,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,wrong_object_interaction_candidate,wrong_object_interaction_candidate,False,False,False,False,True,0.0,same_outcome,Environment|frozen_closed_loop__Environment|libero_object_env|7|8
Environment,frozen_closed_loop__Environment,libero_object_env,7,9,5240000,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0,pick up the milk and place it in the basket,pick up the milk and place it in the basket,4,4,0,0,False,False,280,280,18,18,0.7222222222222222,0.0,0.0014166103469000922,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,wrong_object_interaction_candidate,wrong_object_interaction_candidate,False,False,False,False,True,0.0,same_outcome,Environment|frozen_closed_loop__Environment|libero_object_env|7|9
Environment,frozen_closed_loop__Environment,libero_object_env,7,9,5240097,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0,pick up the milk and place it in the basket,pick up the milk and place it in the basket,4,4,1,1,False,False,280,280,18,18,0.7222222222222222,0.0,0.0020250860187742445,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,wrong_object_interaction_candidate,wrong_object_interaction_candidate,False,False,False,False,True,0.0,same_outcome,Environment|frozen_closed_loop__Environment|libero_object_env|7|9
Environment,frozen_closed_loop__Environment,libero_object_env,7,9,5240194,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0,pick up the milk and place it in the basket,pick up the milk and place it in the basket,4,4,2,2,False,False,280,280,18,18,0.8333333333333334,0.0,0.0022177911467022365,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,wrong_object_interaction_candidate,wrong_object_interaction_candidate,False,False,False,False,True,0.0,same_outcome,Environment|frozen_closed_loop__Environment|libero_object_env|7|9
Environment,frozen_closed_loop__Environment,libero_object_env,7,9,5240291,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0,pick up the milk and place it in the basket,pick up the milk and place it in the basket,4,4,3,3,False,False,280,280,18,18,0.7222222222222222,0.0,0.002517436941464742,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,wrong_object_interaction_candidate,wrong_object_interaction_candidate,False,False,False,False,True,0.0,same_outcome,Environment|frozen_closed_loop__Environment|libero_object_env|7|9
Environment,frozen_closed_loop__Environment,libero_object_env,7,9,5240388,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0,pick up the milk and place it in the basket,pick up the milk and place it in the basket,4,4,4,4,False,False,280,280,18,18,0.7222222222222222,0.0,0.001315772533416748,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,wrong_object_interaction_candidate,wrong_object_interaction_candidate,False,False,False,False,True,0.0,same_outcome,Environment|frozen_closed_loop__Environment|libero_object_env|7|9
